K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
10;k-means++;10;0.0001;631709.5625;0.39393580266646133;17431.859208648424;-0.5744577308939393;kmeans;150;cbow;Moyenne;TF
10;random;10;0.0001;635167.375;0.3948622944793178;17331.532702221983;-0.5951651836775776;kmeans;150;cbow;Moyenne;TF
9;k-means++;10;0.0001;714002.1875;0.40309963435738433;17215.35849099969;-0.647857748720287;kmeans;150;cbow;Moyenne;TF
9;random;10;0.0001;715341.8125;0.4030477011870246;17182.872157858837;-0.6134298054295391;kmeans;150;cbow;Moyenne;TF
6;k-means++;10;0.0001;1111183.25;0.42886047587340026;17025.693033659518;-0.6550568626661176;kmeans;150;cbow;Moyenne;TF
6;random;10;0.0001;1111443.375;0.428788291339739;17021.939699917293;-0.6571396962279227;kmeans;150;cbow;Moyenne;TF
7;k-means++;10;0.0001;950235.375;0.4061217048492153;16858.422858083006;-0.6505190362687221;kmeans;150;cbow;Moyenne;TF
8;k-means++;10;0.0001;825800.25;0.39266653326232615;16830.163116963213;-0.5565732560368699;kmeans;150;cbow;Moyenne;TF
8;random;10;0.0001;831849.6875;0.40791914815268304;16697.869321897473;-0.5800853300073728;kmeans;150;cbow;Moyenne;TF
7;random;10;0.0001;962966.25;0.40281871855808193;16614.023807887792;-0.6519950676885089;kmeans;150;cbow;Moyenne;TF
5;k-means++;10;0.0001;1402686.125;0.4546859845844884;16368.14909579212;-0.7093001495589253;kmeans;150;cbow;Moyenne;TF
5;random;10;0.0001;1402949.25;0.45231888500247625;16364.870220385585;-0.7069140876043896;kmeans;150;cbow;Moyenne;TF
4;k-means++;10;0.0001;1914069.5;0.4658538314302816;15148.88339544875;-0.6474562755522344;kmeans;150;cbow;Moyenne;TF
4;random;10;0.0001;1914174.25;0.4656688732306742;15148.141578873052;-0.6367110616648434;kmeans;150;cbow;Moyenne;TF
3;k-means++;10;0.0001;2882165.5;0.4925617830736255;13497.348108590562;-0.5651100381436114;kmeans;150;cbow;Moyenne;TF
3;random;10;0.0001;2882184.0;0.49239289939754166;13497.144208206275;-0.5751657306461934;kmeans;150;cbow;Moyenne;TF
2;random;10;0.0001;5128451.0;0.487191778279149;11011.618501776496;-0.6981808589926453;kmeans;150;cbow;Moyenne;TF
2;k-means++;10;0.0001;5128501.0;0.48717206153319464;11011.523963995158;-0.8592135728561469;kmeans;150;cbow;Moyenne;TF
14;random;10;0.0001;285684.125;0.40055201738540014;21063.069475707227;-0.5405038076242276;kmeans;200;cbow;Moyenne;TF
14;k-means++;10;0.0001;285711.8125;0.39993721453843356;21061.309473736266;-0.5576672549708751;kmeans;200;cbow;Moyenne;TF
13;random;10;0.0001;316379.09375;0.4057694735472487;20530.297782515427;-0.5856315722814699;kmeans;200;cbow;Moyenne;TF
13;k-means++;10;0.0001;316624.21875;0.4058889611860996;20514.536007223487;-0.5955476262461934;kmeans;200;cbow;Moyenne;TF
12;random;10;0.0001;351429.09375;0.39997750733479404;20078.7577481476;-0.6174407738014998;kmeans;200;cbow;Moyenne;TF
12;k-means++;10;0.0001;351444.5;0.4079678243918768;20078.026177510936;-0.5047809869899645;kmeans;200;cbow;Moyenne;TF
11;k-means++;10;0.0001;388862.28125;0.39059338632206025;19870.676236390438;-0.6584769552780027;kmeans;200;cbow;Moyenne;TF
11;random;10;0.0001;388886.03125;0.39017119425654656;19870.14472117948;-0.6386441045259158;kmeans;200;cbow;Moyenne;TF
10;k-means++;10;0.0001;433913.59375;0.39902366635006015;19679.189597171684;-0.6219347595702625;kmeans;200;cbow;Moyenne;TF
10;random;10;0.0001;434163.375;0.39934092417881406;19667.195505365493;-0.5710824533843714;kmeans;200;cbow;Moyenne;TF
9;k-means++;10;0.0001;489988.65625;0.40799588789301855;19472.2999027397;-0.6724318017377322;kmeans;200;cbow;Moyenne;TF
9;random;10;0.0001;490044.46875;0.4080238824346425;19469.63724641592;-0.5753159308845618;kmeans;200;cbow;Moyenne;TF
6;k-means++;10;0.0001;767558.8125;0.43325808915763275;19207.886813060177;-0.645086040743561;kmeans;200;cbow;Moyenne;TF
6;random;10;0.0001;768122.5;0.43248295938748166;19193.617460096164;-0.6427391687869454;kmeans;200;cbow;Moyenne;TF
7;k-means++;10;0.0001;653201.125;0.410453142095043;19084.788492542546;-0.5909273850010333;kmeans;200;cbow;Moyenne;TF
8;k-means++;10;0.0001;569821.0;0.4148130180588995;18948.09713645891;-0.5748843279477883;kmeans;200;cbow;Moyenne;TF
8;random;10;0.0001;570609.0625;0.41049377064301956;18920.610783423082;-0.5846167814880596;kmeans;200;cbow;Moyenne;TF
7;random;10;0.0001;660444.375;0.407002342424175;18857.979607122725;-0.600620179657506;kmeans;200;cbow;Moyenne;TF
5;k-means++;10;0.0001;968858.4375;0.45956169762334864;18529.996309276255;-0.6632199507043304;kmeans;200;cbow;Moyenne;TF
5;random;10;0.0001;969598.125;0.4559086698041951;18515.60605516912;-0.7471239434248427;kmeans;200;cbow;Moyenne;TF
4;random;10;0.0001;1332363.5;0.47039062687426514;17104.194468825877;-0.6588312257443247;kmeans;200;cbow;Moyenne;TF
4;k-means++;10;0.0001;1332808.0;0.4710806690443894;17097.765056073556;-0.6649858272875003;kmeans;200;cbow;Moyenne;TF
3;k-means++;10;0.0001;2022196.25;0.5011792122017871;15285.627016646544;-0.6742649650807768;kmeans;200;cbow;Moyenne;TF
3;random;10;0.0001;2022201.5;0.5012545672571589;15285.535391684363;-0.6746259813643052;kmeans;200;cbow;Moyenne;TF
2;random;10;0.0001;3705103.75;0.5054229127991214;12372.480814078239;-0.7727846609835368;kmeans;200;cbow;Moyenne;TF
2;k-means++;10;0.0001;3705099.5;0.5054229127991214;12372.480814078239;-0.7727846609835368;kmeans;200;cbow;Moyenne;TF
