K;initialisation;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2;nb_iter;tolerance
2;k-means++;6736754.5;0.4198275308112672;9039.183693256873;-0.8257305247242948;kmeans;100;skipgram;WMD;Distance;10;0.0001
3;random;4874164.5;0.36660174023329956;8060.897616523262;-0.8519661264609208;kmeans;100;skipgram;WMD;Distance;10;0.0001
3;k-means++;4874243.0;0.366252727260687;8060.638970633743;-0.8518962936549022;kmeans;100;skipgram;WMD;Distance;10;0.0001
14;k-means++;597578.4375;0.39476750960196155;10722.165043574561;-0.6703500616329713;kmeans;125;skipgram;WMD;Distance;10;0.0001
14;random;597633.625;0.3962513030773886;10720.964602912709;-0.6785944632713443;kmeans;125;skipgram;WMD;Distance;10;0.0001
13;k-means++;649708.8125;0.39988916203664143;10621.314498010839;-0.6967167730358641;kmeans;125;skipgram;WMD;Distance;10;0.0001
13;random;650031.4375;0.40005012040838356;10615.71528920948;-0.7084609373202039;kmeans;125;skipgram;WMD;Distance;10;0.0001
12;k-means++;717692.25;0.39791182066743847;10409.002974855937;-0.6979067613669476;kmeans;125;skipgram;WMD;Distance;10;0.0001
12;random;720159.5625;0.3986758937114901;10370.036108012571;-0.715108392085813;kmeans;125;skipgram;WMD;Distance;10;0.0001
11;k-means++;793571.875;0.3960418069111088;10265.072695810433;-0.7390877452491218;kmeans;125;skipgram;WMD;Distance;10;0.0001
11;random;793769.75;0.3963167825376823;10262.42345814764;-0.725425781985684;kmeans;125;skipgram;WMD;Distance;10;0.0001
10;k-means++;883450.4375;0.39424598959419804;10139.160782829087;-0.7383326001836901;kmeans;125;skipgram;WMD;Distance;10;0.0001
10;random;883453.9375;0.3940918826606105;10139.097552087205;-0.7347098019440464;kmeans;125;skipgram;WMD;Distance;10;0.0001
9;k-means++;998637.75;0.3915393909020326;9955.032478437412;-0.753089107730958;kmeans;125;skipgram;WMD;Distance;10;0.0001
9;random;1001095.875;0.38889120244775055;9927.787899232851;-0.8027774246303595;kmeans;125;skipgram;WMD;Distance;10;0.0001
8;k-means++;1137078.25;0.38895288093543895;9827.875173051722;-0.7647582169037459;kmeans;125;skipgram;WMD;Distance;10;0.0001
8;random;1137283.875;0.3885443821348318;9826.15909530615;-0.7727094023917661;kmeans;125;skipgram;WMD;Distance;10;0.0001
7;random;1302757.625;0.39375255972181594;9807.463418438252;-0.7898139986872597;kmeans;125;skipgram;WMD;Distance;10;0.0001
7;k-means++;1302801.125;0.39404702214415377;9807.157896944402;-0.7842183109242031;kmeans;125;skipgram;WMD;Distance;10;0.0001
2;random;4635565.0;0.43300016120006873;9716.61583922636;-0.8839551454050727;kmeans;125;skipgram;WMD;Distance;10;0.0001
2;k-means++;4635633.0;0.4329687927449802;9716.431291548837;-0.8840526351450122;kmeans;125;skipgram;WMD;Distance;10;0.0001
6;random;1624493.0;0.37753022565679956;9063.11483778695;-0.7677093316261926;kmeans;125;skipgram;WMD;Distance;10;0.0001
6;k-means++;1624501.0;0.3775897875234048;9062.984750517642;-0.7542712759107877;kmeans;125;skipgram;WMD;Distance;10;0.0001
5;k-means++;1951543.25;0.36710489468587554;9033.48808692104;-0.7731756225885009;kmeans;125;skipgram;WMD;Distance;10;0.0001
5;random;1951677.75;0.36814657827913055;9032.718641156298;-0.7572523696063056;kmeans;125;skipgram;WMD;Distance;10;0.0001
4;k-means++;2435737.75;0.3812654266645047;9021.827909191954;-0.8567581920917677;kmeans;125;skipgram;WMD;Distance;10;0.0001
4;random;2435752.75;0.38167980887073627;9021.723326467918;-0.8572641737693018;kmeans;125;skipgram;WMD;Distance;10;0.0001
3;random;3368229.5;0.3781581153134966;8472.518480058145;-0.8502814997474634;kmeans;125;skipgram;WMD;Distance;10;0.0001
3;k-means++;3368233.5;0.3781581153134966;8472.518480058145;-0.8502814997474634;kmeans;125;skipgram;WMD;Distance;10;0.0001
14;random;478099.75;0.38200310624249;10621.817121401975;-0.6982659535213782;kmeans;150;skipgram;WMD;Distance;10;0.0001
14;k-means++;478133.84375;0.38189211469325085;10621.090834387189;-0.6992110578319477;kmeans;150;skipgram;WMD;Distance;10;0.0001
13;random;516129.59375;0.3807945860034248;10602.100693699998;-0.6958215495061841;kmeans;150;skipgram;WMD;Distance;10;0.0001
13;k-means++;516142.875;0.38140955375595703;10601.833214617467;-0.6994041047698314;kmeans;150;skipgram;WMD;Distance;10;0.0001
