K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
13;k-means++;10;0.0001;363552.8125;0.34653328638782194;7642.854111181168;-0.7342482452673389;kmeans;125;glove;Moyenne;TF
4;k-means++;10;0.0001;1141209.25;0.35727877788445644;7590.957388381552;-0.8379727583977299;kmeans;125;glove;Moyenne;TF
4;random;10;0.0001;1141209.625;0.3572730873452555;7590.94905150769;-0.8380041723555656;kmeans;125;glove;Moyenne;TF
14;k-means++;10;0.0001;341259.71875;0.3393702664774029;7562.843138681519;-0.767083760621817;kmeans;125;glove;Moyenne;TF
14;random;10;0.0001;341261.25;0.3416587192790496;7562.672167043097;-0.73663608702382;kmeans;125;glove;Moyenne;TF
6;random;10;0.0001;790013.25;0.3529380223367498;7422.27148084508;-0.7842337487554503;kmeans;125;glove;Moyenne;TF
6;k-means++;10;0.0001;790255.4375;0.3527705366716328;7419.334831513877;-0.7799845243973014;kmeans;125;glove;Moyenne;TF
5;k-means++;10;0.0001;947483.375;0.3370893362694582;7342.092257469277;-0.8129619670500967;kmeans;125;glove;Moyenne;TF
5;random;10;0.0001;947501.625;0.336924200119062;7341.97323215403;-0.8128626189825259;kmeans;125;glove;Moyenne;TF
3;random;10;0.0001;1527023.75;0.36170725699334605;7310.687851192016;-0.8450192464430939;kmeans;125;glove;Moyenne;TF
3;k-means++;10;0.0001;1527030.5;0.36170218289655054;7310.68257518432;-0.8450314681534792;kmeans;125;glove;Moyenne;TF
2;random;10;0.0001;2220467.0;0.37683531481608595;7089.572440964901;-0.8742284423769267;kmeans;125;glove;Moyenne;TF
2;k-means++;10;0.0001;2220466.0;0.37684948599967205;7089.565986491971;-0.8742565977612506;kmeans;125;glove;Moyenne;TF
10;random;10;0.0001;274657.28125;0.3610141330987221;7808.543050463253;-0.7028210883792043;kmeans;150;glove;Moyenne;TF
10;k-means++;10;0.0001;274695.75;0.36206486144135686;7807.206728633367;-0.7079996262223966;kmeans;150;glove;Moyenne;TF
11;k-means++;10;0.0001;250709.53125;0.3597656328257414;7788.675940062349;-0.7013729561971008;kmeans;150;glove;Moyenne;TF
7;k-means++;10;0.0001;389821.1875;0.3682156615824926;7787.412400386182;-0.767704348443617;kmeans;150;glove;Moyenne;TF
7;random;10;0.0001;389912.96875;0.3680034563563869;7785.27330524972;-0.8086343861235674;kmeans;150;glove;Moyenne;TF
11;random;10;0.0001;250830.671875;0.35801094490843505;7784.551052492004;-0.7556980607415257;kmeans;150;glove;Moyenne;TF
9;k-means++;10;0.0001;305678.625;0.36218508778096564;7773.37728307369;-0.7378674182414221;kmeans;150;glove;Moyenne;TF
9;random;10;0.0001;305710.5;0.3617814853363482;7772.583577735067;-0.7638087142362076;kmeans;150;glove;Moyenne;TF
12;k-means++;10;0.0001;231195.09375;0.3573212097225346;7750.265645303118;-0.7018847122693446;kmeans;150;glove;Moyenne;TF
12;random;10;0.0001;231384.890625;0.3551762533759326;7743.854917961266;-0.6510044934248931;kmeans;150;glove;Moyenne;TF
