K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
11;random;10;0.0001;561991.5625;0.3728074229753716;9272.114867152653;-0.7145856064500233;kmeans;100;cbow;WMD;MDS
11;k-means++;10;0.0001;562233.4375;0.3676100212886079;9267.899119807225;-0.7124731994316937;kmeans;100;cbow;WMD;MDS
12;k-means++;10;0.0001;516748.40625;0.36527852862491555;9241.699053159968;-0.7421360982416788;kmeans;100;cbow;WMD;MDS
13;random;10;0.0001;477811.75;0.3648205582347807;9225.497924285073;-0.6646127625471598;kmeans;100;cbow;WMD;MDS
13;k-means++;10;0.0001;478069.65625;0.3646312774066372;9220.035770772462;-0.6766902885798469;kmeans;100;cbow;WMD;MDS
12;random;10;0.0001;518398.96875;0.362732554485323;9210.473744274304;-0.7105118458562802;kmeans;100;cbow;WMD;MDS
14;k-means++;10;0.0001;445641.5625;0.3602943671762209;9182.447734009651;-0.6669227264419879;kmeans;100;cbow;WMD;MDS
14;random;10;0.0001;445829.375;0.360068389977528;9178.366213354233;-0.6728948490104034;kmeans;100;cbow;WMD;MDS
6;random;10;0.0001;1076999.125;0.390442458635616;8773.49922633671;-0.7843769391349337;kmeans;100;cbow;WMD;MDS
6;k-means++;10;0.0001;1077030.0;0.39039808379844815;8773.301854254625;-0.7843054037791746;kmeans;100;cbow;WMD;MDS
5;k-means++;10;0.0001;1314061.0;0.38206109558204787;8561.035999673777;-0.7845930994050995;kmeans;100;cbow;WMD;MDS
5;random;10;0.0001;1314059.75;0.38210094247988763;8561.00187958237;-0.7733309147804064;kmeans;100;cbow;WMD;MDS
4;random;10;0.0001;1684394.625;0.37320221641263623;8209.900229548892;-0.8048143807443197;kmeans;100;cbow;WMD;MDS
4;k-means++;10;0.0001;1684413.875;0.3732229564137119;8209.869546777822;-0.8048226935399989;kmeans;100;cbow;WMD;MDS
3;random;10;0.0001;2311570.0;0.3786108456306457;7686.047477251139;-0.7996766181724595;kmeans;100;cbow;WMD;MDS
3;k-means++;10;0.0001;2311637.75;0.3786972479174147;7685.826163809169;-0.7999779818084652;kmeans;100;cbow;WMD;MDS
2;random;10;0.0001;3505062.75;0.37477564963125043;6904.43194304335;-0.7747353267275103;kmeans;100;cbow;WMD;MDS
2;k-means++;10;0.0001;3505112.0;0.3750569160422106;6904.309067250586;-0.7750522805492077;kmeans;100;cbow;WMD;MDS
6;k-means++;10;0.0001;679824.5;0.404652207771397;9659.685370828887;-0.6637141209718692;kmeans;125;cbow;WMD;MDS
6;random;10;0.0001;679826.0625;0.4046680865150048;9659.56680264441;-0.6636538732863319;kmeans;125;cbow;WMD;MDS
8;random;10;0.0001;516497.8125;0.39009034972024165;9508.613260988906;-0.7340534024684265;kmeans;125;cbow;WMD;MDS
8;k-means++;10;0.0001;516623.53125;0.3905514354228975;9506.36815638857;-0.7131847804690054;kmeans;125;cbow;WMD;MDS
13;k-means++;10;0.0001;319332.5;0.3649881811002696;9454.779000999293;-0.7015390494505823;kmeans;125;cbow;WMD;MDS
13;random;10;0.0001;319357.59375;0.3657346325114826;9454.018793886526;-0.7016567512307749;kmeans;125;cbow;WMD;MDS
7;random;10;0.0001;594024.125;0.38303780201363585;9440.038485484669;-0.6785154642755978;kmeans;125;cbow;WMD;MDS
7;k-means++;10;0.0001;594023.4375;0.38386875403393106;9440.034793759525;-0.6979994929321496;kmeans;125;cbow;WMD;MDS
14;random;10;0.0001;297638.40625;0.35715885545282794;9415.859895096237;-0.686567447241966;kmeans;125;cbow;WMD;MDS
14;k-means++;10;0.0001;297675.0;0.3571123183684895;9414.772421129006;-0.6905286421656861;kmeans;125;cbow;WMD;MDS
9;random;10;0.0001;463551.78125;0.3723247423519601;9404.777605281563;-0.7075558191999258;kmeans;125;cbow;WMD;MDS
9;k-means++;10;0.0001;463575.96875;0.37243931667964375;9404.35459497603;-0.7215730249903887;kmeans;125;cbow;WMD;MDS
10;k-means++;10;0.0001;417279.65625;0.3761737698393986;9403.466265826915;-0.6914524207659909;kmeans;125;cbow;WMD;MDS
10;random;10;0.0001;417439.6875;0.3757458277145828;9399.12033242984;-0.6332756300821094;kmeans;125;cbow;WMD;MDS
11;random;10;0.0001;380006.78125;0.36524486594234523;9384.845711431446;-0.6868626546886449;kmeans;125;cbow;WMD;MDS
11;k-means++;10;0.0001;380082.75;0.3647411127537281;9383.168767254301;-0.6776852621149111;kmeans;125;cbow;WMD;MDS
12;k-means++;10;0.0001;349083.59375;0.36337807288640717;9362.976009369824;-0.6730903539662983;kmeans;125;cbow;WMD;MDS
12;random;10;0.0001;349158.84375;0.3628897337825925;9360.812923296931;-0.6720433703526684;kmeans;125;cbow;WMD;MDS
5;k-means++;10;0.0001;855901.375;0.39122446989039655;9103.158906902341;-0.7312510930933153;kmeans;125;cbow;WMD;MDS
5;random;10;0.0001;855902.25;0.39104243829654767;9103.141592101798;-0.7311256489778172;kmeans;125;cbow;WMD;MDS
4;random;10;0.0001;1112913.125;0.3841371443048324;8604.519977326467;-0.7613566450132095;kmeans;125;cbow;WMD;MDS
4;k-means++;10;0.0001;1112922.375;0.3839404083384843;8604.45857394834;-0.7592866944229296;kmeans;125;cbow;WMD;MDS
3;k-means++;10;0.0001;1525556.125;0.38627786051039176;8132.043684236821;-0.8014812652120151;kmeans;125;cbow;WMD;MDS
3;random;10;0.0001;1525811.25;0.3859432024237958;8130.088331544878;-0.7646733503072336;kmeans;125;cbow;WMD;MDS
2;k-means++;10;0.0001;2260705.5;0.39413785691699743;7887.407620050389;-0.7996987157180271;kmeans;125;cbow;WMD;MDS
