voisinage;min_cluster_size;distance;K;silhouette;Cal-Harabasz;DBCV;non_classes;perplexity;wordEmbedding;docEmbedding;docEmbedding2
38;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
38;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
38;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
38;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
39;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
35;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
27;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
35;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
35;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
31;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
28;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
29;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
30;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
34;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
40;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
35;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
35;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
35;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
