voisinage;min_cluster_size;distance;K;silhouette;Cal-Harabasz;DBCV;non_classes;perplexity;wordEmbedding;docEmbedding;docEmbedding2
29;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
27;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
27;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
28;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
34;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
33;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
34;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
34;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
34;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
34;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
34;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
32;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
27;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
46;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
46;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
46;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
46;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
47;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
48;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
